,0,1,2
61,0.4655836738465099,0.023377288921541894,0.5351842146307451
62,0.8009002186983564,0.8787118534216827,0.7032937221320709
63,0.24161310628011323,0.03228562194633133,0.5666405669366367
64,0.26262275645102595,0.4833322783566504,0.21615859148344563
65,0.6217452213435354,0.32324730722836104,0.12284047876467419
66,0.36192723445729913,0.6461567190985785,0.2982475687014319
67,0.7415939919076873,0.4254211415560464,0.3099429365760433
68,0.3938633121074451,0.06366906449109222,0.8909780908657742
69,0.9241330659609772,0.02408010727983667,0.37461355336610214
70,0.9327999758564811,0.23208350552089319,0.7915336170081898
71,0.1817531345740221,0.1017898432292057,0.8894488247670022
72,0.06096836272612216,0.3014996162848915,0.04834489477520909
73,0.7079442379904495,0.6639340971683794,0.0871898105173764
74,0.5651889620363463,0.5088873864218368,0.09445386344322448
75,0.8704097908222589,0.4102842782046785,0.673647418926685
76,0.6760004741853378,0.18905328128146914,0.29578628459420875
77,0.028607066263250713,0.06428179464488437,0.246063512045683
78,0.4212818879694784,0.7675876650505031,0.0034220957976914823
79,0.010673833002429078,0.06976785575051858,0.3857237883905815
80,0.8722400853439569,0.3047421942141696,0.4014155577120817
81,0.7017145909331594,0.22838644581795187,0.5836102194814017
82,0.797658640938891,0.12075573321350586,0.6452412299796054
83,0.6997661993312199,0.8022274755200511,0.6163503313757658
84,0.6331676456610584,0.13028690049878244,0.20647760675338422
85,0.7704452090294955,0.7163980983159363,0.07667812089317216
86,0.9699080290082025,0.7164127896399246,0.7687705240439489
87,0.9053917032047166,0.7676240488883231,0.8657973321263244
88,0.8821660539428328,0.467171220634112,0.20485242575090723
89,0.10556225064890346,0.9282322948873005,0.9368205166127522
90,0.5493061523070655,0.09546588604311068,0.6744004261350788
91,0.6995505284474582,0.8643554501223473,0.9110326611704904
92,0.07283203715999587,0.3762840622714041,0.2260230916080701
93,0.22970557867889096,0.20714173207724862,0.7410730907363832
94,0.5531853146686677,0.5703218412051968,0.3173118315007488
95,0.8546439773864704,0.6020441926782358,0.9438948507523004
96,0.7532001487109755,0.23794880595393786,0.24913101795037362
97,0.2260268299445921,0.98785835538313,0.2942367369415999
98,0.3331229326417793,0.8739693161156317,0.6928112423703039
99,0.40693235978875786,0.050802584251456895,0.9541547869390787
