,0,1,2
36,0.09570633325173517,0.9515662951327722,0.49403668253448163
37,0.3548970503432235,0.49329563625319084,0.16331974307922836
38,0.2648230320655206,0.23659191454214257,0.6593695209745017
39,0.757270343511047,0.9318160993289144,0.7193024218638573
40,0.432892693134574,0.7956655188758816,0.9902756133519334
41,0.07503815752990606,0.7171926144750195,0.23094088785859201
42,0.3791033245825268,0.789751094914435,0.8243533322437788
43,0.23318997647330142,0.6861655779953466,0.7948096278203621
44,0.7824189661285578,0.12603580706757989,0.7325682031682965
45,0.796671625526826,0.7543235366748092,0.998166103712668
46,0.5776041879451714,0.7175399024133805,0.9424044577390287
47,0.402414619134426,0.586155460746803,0.39471414159241625
48,0.4468873837902009,0.5797786148330144,0.5608043779917161
49,0.5574689828104797,0.20820567243955224,0.7497105986125157
50,0.8968745399702448,0.5031933459371379,0.1938884724671197
51,0.03938210836710743,0.44746687784820227,0.3262466968098684
52,0.8141014727716036,0.0038734961704480764,0.6121720167452471
53,0.7300401541762942,0.4885348860550407,0.3101297196139947
54,0.6658325856568142,0.8163427430790299,0.28666983628680354
55,0.29089433877460436,0.7643904825170676,0.5942054975725954
56,0.3520378165816258,0.22292739362040237,0.9072248313522506
57,0.24851292142634596,0.6996753986242155,0.0529732851693866
58,0.908359864434821,0.4145914585164465,0.7702996024865024
59,0.4632721662984034,0.892160975701284,0.8002616398110933
60,0.1790574513189973,0.4493132631456648,0.030459907450721135
61,0.10543352998150712,0.44254065338215476,0.1999302858038825
62,0.5736990211236234,0.4605183833854065,0.38976539544931155
63,0.3942649805205455,0.5817531125217354,0.18787313262851668
64,0.9074440599156107,0.4437729182106701,0.29516557083366557
65,0.5998251169628908,0.27452199372770325,0.7948268915224649
66,0.40017340239421173,0.13831318649169855,0.28058444755098333
67,0.01944833089804998,0.13695771757243813,0.3377207057967241
68,0.8532995992533762,0.2562117867542175,0.924155209964779
69,0.7452454850139623,0.7738132415053756,0.5840921051010161
70,0.9861505655210538,0.27347626251306656,0.5848261524042196
71,0.1721980330595071,0.3812620746440626,0.451957516260884
72,0.7745629005257709,0.38004144046986255,0.19753508415556886
73,0.7227331432747339,0.9212620408388918,0.9706815420709146
74,0.29518665238361164,0.7472485112322598,0.31802784239186777
75,0.7733654910483805,0.3360283411494591,0.36202827671305826
76,0.9092513794944328,0.6495843845486455,0.98086303645272
77,0.7082964867854094,0.8338719745291657,0.8249942315267245
78,0.2525805275360883,0.8595356895202393,0.28127719658389505
79,0.4465221401468461,0.8113323486677294,0.8181813010915727
80,0.9208347036210035,0.2570415451415241,0.7248701123779692
81,0.4133088089512251,0.36427263442360025,0.3332691733999763
82,0.10457320612640708,0.5663768500398166,0.41803256967419844
83,0.4550060644698275,0.24119414484651192,0.21992560449707266
84,0.2651083391526199,0.8759162544262113,0.051733163190981646
85,0.3179248080622431,0.856808508850327,0.6211508335010139
86,0.09814192130378485,0.05124427424588185,0.4986582721187588
87,0.11596032426470115,0.07172976559053235,0.6707373618623668
88,0.6494238988532925,0.6447970221728297,0.8096806745664724
89,0.1667662247910574,0.6129795232493953,0.16184191244080248
90,0.0405285473743795,0.8680295268069588,0.3708073874720762
91,0.2677407423268857,0.548923683310322,0.6875682964786209
92,0.8510233045581345,0.12853499569178972,0.9053970297049072
93,0.03178804203242569,0.06121399771498748,0.8144624988645607
94,0.7925755953925778,0.07482662990283362,0.09149422602561885
95,0.28438310068795847,0.7196248717924184,0.5601711363592955
96,0.6094063362630556,0.314395540817743,0.31773028683795546
97,0.4608121075779473,0.1963234738218872,0.6534370944126051
98,0.18307929361830977,0.9914604890226606,0.578813539939271
99,0.9152132615685414,0.46427532794601134,0.4204806759679104
