,0,1,2
36,0.5781106156782998,0.1387764922931073,0.38257925318214503
37,0.6782061443064202,0.7817085798484459,0.05510189401569665
38,0.10273052106086,0.7255821524177455,0.5323173678008113
39,0.9778210517878534,0.10617887951109117,0.18759672724981769
40,0.370145594658951,0.9085195581623156,0.05227348020529721
41,0.8675147399808726,0.10064719981325387,0.6827336200445517
42,0.11038692146197338,0.7302180028406563,0.2201446940442061
43,0.14801576347023315,0.5002154447294518,0.8165877518610506
44,0.4473310445198343,0.49222755621322467,0.3083578072165458
45,0.4759949471540046,0.004729215398206699,0.7455898049754052
46,0.9146762111642759,0.5970833105439124,0.2862405500245634
47,0.5417471892832446,0.9024076857463853,0.5428786124114555
48,0.051969833558408896,0.5660647454350672,0.8205863801480129
49,0.5466184670028565,0.17980543029936358,0.33649082523798335
50,0.6666897944385348,0.9218761036174374,0.24287074989280688
51,0.9802303644363545,0.09836976138001607,0.19676944347692715
52,0.21791513961578823,0.5990154434077961,0.04549707532144598
53,0.7764199942304745,0.1391743572290689,0.23300236430696886
54,0.4663363320830618,0.20227860563426847,0.5353165366921335
55,0.10749796793608601,0.05536519067014112,0.6296623904153569
56,0.31318871486327615,0.3307834164464044,0.8465934811083409
57,0.20650881601422455,0.5303053166376875,0.665499473561201
58,0.20482847548222294,0.15594052516278,0.8729597025288856
59,0.8298502258207803,0.7477888778389465,0.38435384530979044
60,0.43961283077723456,0.14776649724346458,0.6001181417012693
61,0.00829057057303939,0.13610552004862198,0.9993535372552829
62,0.033621828056056846,0.08478837243281112,0.6400412554939346
63,0.9926941389109947,0.9267977512149095,0.1827989423213353
64,0.7171056159289291,0.9982281881599806,0.22943506317334317
65,0.11520441242517043,0.8765144709401919,0.5244463934384105
66,0.15380498001366238,0.5133936133285686,0.7652492699593189
67,0.3984931540762653,0.6039515428252186,0.742065243420231
68,0.9740212678465561,0.6950237741111058,0.2839920216353975
69,0.06431509466636076,0.6389478874867824,0.5074234625284826
70,0.26743045042285296,0.13689349445081356,0.7219875597825917
71,0.8112089594371849,0.5447895568303981,0.6505255348750277
72,0.3401513489186381,0.6780804874400063,0.8813381564581781
73,0.7381788121659957,0.818379984221284,0.061520724422313044
74,0.7382656472471822,0.8934750211622406,0.05328507583626185
75,0.20849562267595734,0.5973952816445403,0.2596573139879025
76,0.7973280160860544,0.08421386660774244,0.7447750037950315
77,0.3649962119304556,0.5234790988402491,0.11216383210109349
78,0.9838010075815788,0.9768953834017771,0.9221140186088065
79,0.29730647303734414,0.4801719568410814,0.876576022138769
80,0.006549147976499192,0.4403956662405152,0.988724649151694
81,0.3060000861644694,0.7120001467063278,0.8454251567354932
82,0.3726411568562932,0.24661682797182727,0.8935259269304648
83,0.912797403910296,0.34766334125115994,0.8137092819608273
84,0.9762914817946697,0.5649850662988256,0.41263147785854226
85,0.2643693675584434,0.48811238621723363,0.3980416105589474
86,0.975760229447719,0.7402632421005765,0.8542554990088341
87,0.5176041071637745,0.31609469755668673,0.9855881868020581
88,0.4129119144805975,0.4416839619889461,0.4894669684461612
89,0.578178550306299,0.46710566248690744,0.4018695620620034
90,0.8857955134139749,0.7368662995798048,0.4997114041312476
91,0.27573062333698106,0.8145145549235324,0.16661913579985943
92,0.47835640111842304,0.40699432255387125,0.30142851231119694
93,0.3531859765562183,0.5749499801351621,0.01178882701216355
94,0.07612651150593552,0.4074231628415921,0.3276323944403279
95,0.7649425928157565,0.9619913252348251,0.932323386703409
96,0.577018347736074,0.17705680802426427,0.17945781169698682
97,0.7765640350398506,0.8486881977398887,0.4524665579186692
98,0.8043613045069816,0.0993730819299794,0.3574786534092981
99,0.36484166048155253,0.06146633857364159,0.11389694212888135
